user_id,recency,frequency,monetary,surge_exposure(%),r,f,m,s,rfm_concat,rfm_score,riders_segmentation,weighted_score,weighted_segmentation
R08516,4,19,290.84,0.2631578947368421,4,2,2,1,422,9,Occasional Riders,2.7,Average Risk Rider
R08517,2,27,454.81,0.4074074074074074,4,4,4,3,444,15,High‑Value Loyalists,3.8999999999999995,Loyal Rider
R08518,5,19,259.47,0.3157894736842105,4,2,2,2,422,10,Occasional Riders,2.8000000000000003,Average Risk Rider
R08519,18,19,355.81,0.3684210526315789,2,2,3,3,223,10,Occasional Riders,2.3,Average Risk Rider
R08520,2,23,339.11,0.2608695652173913,4,3,3,1,433,11,Regular Commuters,3.2,Loyal Rider
R08521,48,21,297.31,0.19047619047619047,1,3,2,1,132,7,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R08522,7,27,440.3,0.4444444444444444,4,4,4,4,444,16,High‑Value Loyalists,3.9999999999999996,Loyal Rider
R08523,18,18,237.45000000000002,0.3333333333333333,2,2,1,2,221,7,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R08524,9,24,327.28,0.25,3,4,3,1,343,11,Regular Commuters,3.1000000000000005,Loyal Rider
R08525,24,28,384.83,0.21428571428571427,2,4,4,1,244,11,Regular Commuters,2.9,Average Risk Rider
R08526,15,20,272.05,0.4,2,2,2,3,222,9,Occasional Riders,2.0999999999999996,Average Risk Rider
R08527,18,20,316.28999999999996,0.35,2,2,3,3,223,10,Occasional Riders,2.3,Average Risk Rider
R08528,14,22,281.53,0.22727272727272727,3,3,2,1,332,9,Occasional Riders,2.6,Average Risk Rider
R08529,8,22,287.35,0.2727272727272727,3,3,2,2,332,10,Occasional Riders,2.7,Average Risk Rider
R08530,40,15,244.76,0.2,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R08531,5,21,298.1,0.2857142857142857,4,3,2,2,432,11,Regular Commuters,3.1,Loyal Rider
R08532,5,11,131.3,0.0,4,1,1,1,411,7,Occasional Riders,2.2,Average Risk Rider
R08533,27,16,269.51,0.375,2,1,2,3,212,8,Occasional Riders,1.8,Critical Risk Rider (likely churn)
R08534,15,24,346.96,0.4583333333333333,2,4,3,4,243,13,Regular Commuters,3.0,Average Risk Rider
R08535,8,21,281.78,0.23809523809523808,3,3,2,1,332,9,Occasional Riders,2.6,Average Risk Rider
R08536,37,17,244.35,0.29411764705882354,1,1,1,2,111,5,At Risk Users,1.0999999999999999,Critical Risk Rider (likely churn)
R08537,19,20,280.02,0.2,2,2,2,1,222,7,Occasional Riders,1.9,Critical Risk Rider (likely churn)
R08538,6,20,333.91,0.25,4,2,3,1,423,10,Occasional Riders,2.9000000000000004,Average Risk Rider
R08539,13,17,287.49,0.23529411764705882,3,1,2,1,312,7,Occasional Riders,2.0000000000000004,Average Risk Rider
R08540,20,22,322.42,0.18181818181818182,2,3,3,1,233,9,Occasional Riders,2.4,Average Risk Rider
R08541,3,13,173.9,0.38461538461538464,4,1,1,3,411,9,Occasional Riders,2.4,Average Risk Rider
R08542,33,33,533.49,0.3333333333333333,1,4,4,2,144,11,Regular Commuters,2.6000000000000005,Average Risk Rider
R08543,20,17,220.04,0.17647058823529413,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R08544,36,25,443.36,0.4,1,4,4,3,144,12,Regular Commuters,2.7,Average Risk Rider
R08545,17,18,243.89,0.3888888888888889,2,2,1,3,221,8,Occasional Riders,1.9,Critical Risk Rider (likely churn)
R08546,42,15,217.09,0.3333333333333333,1,1,1,2,111,5,At Risk Users,1.0999999999999999,Critical Risk Rider (likely churn)
R08547,23,22,383.43,0.4090909090909091,2,3,4,3,234,12,Regular Commuters,2.8,Average Risk Rider
R08548,37,15,194.59,0.13333333333333333,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R08549,13,20,297.48,0.4,3,2,2,3,322,10,Occasional Riders,2.5,Average Risk Rider
R08550,49,23,361.5,0.34782608695652173,1,3,4,3,134,11,Regular Commuters,2.3999999999999995,Average Risk Rider
R08551,19,31,443.53,0.3548387096774194,2,4,4,3,244,13,Regular Commuters,3.0999999999999996,Loyal Rider
R08552,20,12,157.66,0.4166666666666667,2,1,1,4,211,8,Occasional Riders,1.7000000000000002,Critical Risk Rider (likely churn)
R08553,26,27,388.88,0.4074074074074074,2,4,4,3,244,13,Regular Commuters,3.0999999999999996,Loyal Rider
R08554,29,23,304.94,0.391304347826087,1,3,3,3,133,10,Occasional Riders,2.1999999999999997,Average Risk Rider
R08555,34,14,228.15,0.21428571428571427,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R08556,3,18,275.89,0.3888888888888889,4,2,2,3,422,11,Regular Commuters,2.9,Average Risk Rider
R08557,50,14,260.26,0.42857142857142855,1,1,2,4,112,8,Occasional Riders,1.5,Critical Risk Rider (likely churn)
R08558,32,20,334.71999999999997,0.65,1,2,3,4,123,10,Occasional Riders,2.0,Average Risk Rider
R08559,8,14,199.88,0.21428571428571427,3,1,1,1,311,6,At Risk Users,1.8000000000000003,Critical Risk Rider (likely churn)
R08560,5,22,338.47,0.4090909090909091,4,3,3,3,433,13,Regular Commuters,3.4,Loyal Rider
R08561,4,24,385.7,0.3333333333333333,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R08562,3,26,414.19,0.2692307692307692,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R08563,30,16,250.0,0.3125,1,1,1,2,111,5,At Risk Users,1.0999999999999999,Critical Risk Rider (likely churn)
R08564,4,14,264.17,0.42857142857142855,4,1,2,4,412,11,Regular Commuters,2.7,Average Risk Rider
R08565,25,14,245.84,0.42857142857142855,2,1,1,4,211,8,Occasional Riders,1.7000000000000002,Critical Risk Rider (likely churn)
R08566,39,20,303.39,0.45,1,2,2,4,122,9,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R08567,3,21,346.36,0.42857142857142855,4,3,3,4,433,14,Regular Commuters,3.5,Loyal Rider
R08568,29,20,375.36,0.5,1,2,4,4,124,11,Regular Commuters,2.2,Average Risk Rider
R08569,19,20,259.33,0.35,2,2,2,3,222,9,Occasional Riders,2.0999999999999996,Average Risk Rider
R08570,15,23,313.29,0.08695652173913043,2,3,3,1,233,9,Occasional Riders,2.4,Average Risk Rider
R08571,5,17,321.68,0.47058823529411764,4,1,3,4,413,12,Regular Commuters,2.9,Average Risk Rider
R08572,19,21,305.08,0.3333333333333333,2,3,3,2,233,10,Occasional Riders,2.5,Average Risk Rider
R08573,7,21,328.35,0.2857142857142857,4,3,3,2,433,12,Regular Commuters,3.3000000000000003,Loyal Rider
R08574,3,23,353.05,0.21739130434782608,4,3,3,1,433,11,Regular Commuters,3.2,Loyal Rider
R08575,10,23,341.45,0.30434782608695654,3,3,3,2,333,11,Regular Commuters,2.9000000000000004,Average Risk Rider
R08576,19,18,241.75,0.3888888888888889,2,2,1,3,221,8,Occasional Riders,1.9,Critical Risk Rider (likely churn)
R08577,3,22,312.37,0.36363636363636365,4,3,3,3,433,13,Regular Commuters,3.4,Loyal Rider
R08578,9,22,333.7,0.3181818181818182,3,3,3,2,333,11,Regular Commuters,2.9000000000000004,Average Risk Rider
R08579,8,13,190.73,0.23076923076923078,3,1,1,1,311,6,At Risk Users,1.8000000000000003,Critical Risk Rider (likely churn)
R08580,25,13,195.14,0.3076923076923077,2,1,1,2,211,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R08581,5,22,294.58,0.2727272727272727,4,3,2,2,432,11,Regular Commuters,3.1,Loyal Rider
R08582,35,22,385.42,0.45454545454545453,1,3,4,4,134,12,Regular Commuters,2.4999999999999996,Average Risk Rider
R08583,18,14,242.92000000000002,0.21428571428571427,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R08584,37,17,237.31,0.29411764705882354,1,1,1,2,111,5,At Risk Users,1.0999999999999999,Critical Risk Rider (likely churn)
R08585,24,23,370.84,0.43478260869565216,2,3,4,4,234,13,Regular Commuters,2.9,Average Risk Rider
R08586,7,17,258.1,0.47058823529411764,4,1,2,4,412,11,Regular Commuters,2.7,Average Risk Rider
R08587,33,17,234.26,0.17647058823529413,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R08588,31,19,299.12,0.2631578947368421,1,2,2,1,122,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R08589,25,21,372.15,0.47619047619047616,2,3,4,4,234,13,Regular Commuters,2.9,Average Risk Rider
R08590,17,15,229.64,0.3333333333333333,2,1,1,2,211,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R08591,36,19,286.98,0.2631578947368421,1,2,2,1,122,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R08592,3,20,304.19,0.25,4,2,2,1,422,9,Occasional Riders,2.7,Average Risk Rider
R08593,28,21,307.61,0.42857142857142855,1,3,3,4,133,11,Regular Commuters,2.3,Average Risk Rider
R08594,27,16,196.97,0.125,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R08595,6,19,275.46,0.3157894736842105,4,2,2,2,422,10,Occasional Riders,2.8000000000000003,Average Risk Rider
R08596,14,19,324.48,0.3157894736842105,3,2,3,2,323,10,Occasional Riders,2.6000000000000005,Average Risk Rider
R08597,4,15,232.28,0.5333333333333333,4,1,1,4,411,10,Occasional Riders,2.5,Average Risk Rider
R08598,21,21,292.21,0.3333333333333333,2,3,2,2,232,9,Occasional Riders,2.3000000000000003,Average Risk Rider
R08599,2,18,290.74,0.4444444444444444,4,2,2,4,422,12,Regular Commuters,3.0,Average Risk Rider
R08600,42,18,241.28,0.3333333333333333,1,2,1,2,121,6,At Risk Users,1.4,Critical Risk Rider (likely churn)
R08601,3,31,465.38,0.3225806451612903,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R08602,97,13,171.55,0.15384615384615385,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R08603,5,26,422.53,0.2692307692307692,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R08604,25,16,256.89,0.3125,2,1,2,2,212,7,Occasional Riders,1.7,Critical Risk Rider (likely churn)
R08605,23,18,262.03,0.2777777777777778,2,2,2,2,222,8,Occasional Riders,1.9999999999999998,Critical Risk Rider (likely churn)
R08606,9,19,284.63,0.3157894736842105,3,2,2,2,322,9,Occasional Riders,2.4000000000000004,Average Risk Rider
R08607,4,25,402.04,0.24,4,4,4,1,444,13,Regular Commuters,3.6999999999999997,Loyal Rider
R08608,8,18,237.39,0.4444444444444444,3,2,1,4,321,10,Occasional Riders,2.4000000000000004,Average Risk Rider
R08609,8,18,277.81,0.5,3,2,2,4,322,11,Regular Commuters,2.6,Average Risk Rider
R08610,13,20,310.18,0.2,3,2,3,1,323,9,Occasional Riders,2.5000000000000004,Average Risk Rider
R08611,11,19,292.7,0.2631578947368421,3,2,2,1,322,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R08612,40,23,351.75,0.30434782608695654,1,3,3,2,133,9,Occasional Riders,2.1,Average Risk Rider
R08613,12,22,325.12,0.36363636363636365,3,3,3,3,333,12,Regular Commuters,3.0,Average Risk Rider
R08614,4,20,323.71,0.5,4,2,3,4,423,13,Regular Commuters,3.2,Loyal Rider
R08615,40,21,335.94,0.2857142857142857,1,3,3,2,133,9,Occasional Riders,2.1,Average Risk Rider
R08616,10,27,396.71,0.2962962962962963,3,4,4,2,344,13,Regular Commuters,3.4000000000000004,Loyal Rider
R08617,31,24,363.8,0.20833333333333334,1,4,4,1,144,10,Occasional Riders,2.5000000000000004,Average Risk Rider
R08618,3,18,267.46999999999997,0.2777777777777778,4,2,2,2,422,10,Occasional Riders,2.8000000000000003,Average Risk Rider
R08619,10,24,368.68,0.4166666666666667,3,4,4,4,344,15,High‑Value Loyalists,3.6,Loyal Rider
R08620,5,14,222.59,0.2857142857142857,4,1,1,2,411,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R08621,14,22,316.12,0.36363636363636365,3,3,3,3,333,12,Regular Commuters,3.0,Average Risk Rider
R08622,7,21,308.59000000000003,0.3333333333333333,4,3,3,2,433,12,Regular Commuters,3.3000000000000003,Loyal Rider
R08623,46,20,283.99,0.45,1,2,2,4,122,9,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R08624,3,27,403.0,0.2962962962962963,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R08625,21,17,241.18,0.35294117647058826,2,1,1,3,211,7,Occasional Riders,1.6,Critical Risk Rider (likely churn)
R08626,37,17,249.61,0.47058823529411764,1,1,1,4,111,7,Occasional Riders,1.2999999999999998,Critical Risk Rider (likely churn)
R08627,57,12,171.85,0.3333333333333333,1,1,1,2,111,5,At Risk Users,1.0999999999999999,Critical Risk Rider (likely churn)
R08628,27,16,217.81,0.125,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R08629,18,24,408.87,0.375,2,4,4,3,244,13,Regular Commuters,3.0999999999999996,Loyal Rider
R08630,25,19,296.2,0.2631578947368421,2,2,2,1,222,7,Occasional Riders,1.9,Critical Risk Rider (likely churn)
R08631,6,22,277.49,0.3181818181818182,4,3,2,2,432,11,Regular Commuters,3.1,Loyal Rider
R08632,19,24,383.69,0.375,2,4,4,3,244,13,Regular Commuters,3.0999999999999996,Loyal Rider
R08633,4,31,441.12,0.41935483870967744,4,4,4,4,444,16,High‑Value Loyalists,3.9999999999999996,Loyal Rider
R08634,5,24,380.41,0.3333333333333333,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R08635,48,17,229.53,0.29411764705882354,1,1,1,2,111,5,At Risk Users,1.0999999999999999,Critical Risk Rider (likely churn)
R08636,8,15,198.86,0.13333333333333333,3,1,1,1,311,6,At Risk Users,1.8000000000000003,Critical Risk Rider (likely churn)
R08637,7,23,352.38,0.30434782608695654,4,3,3,2,433,12,Regular Commuters,3.3000000000000003,Loyal Rider
R08638,14,22,375.65,0.2727272727272727,3,3,4,2,334,12,Regular Commuters,3.1000000000000005,Loyal Rider
R08639,3,27,370.45,0.25925925925925924,4,4,4,1,444,13,Regular Commuters,3.6999999999999997,Loyal Rider
R08640,35,21,290.83,0.2857142857142857,1,3,2,2,132,8,Occasional Riders,1.8999999999999997,Critical Risk Rider (likely churn)
R08641,23,16,248.0,0.4375,2,1,1,4,211,8,Occasional Riders,1.7000000000000002,Critical Risk Rider (likely churn)
R08642,46,13,228.51,0.5384615384615384,1,1,1,4,111,7,Occasional Riders,1.2999999999999998,Critical Risk Rider (likely churn)
R08643,9,25,339.17,0.28,3,4,3,2,343,12,Regular Commuters,3.2000000000000006,Loyal Rider
R08644,6,21,327.34,0.47619047619047616,4,3,3,4,433,14,Regular Commuters,3.5,Loyal Rider
R08645,9,22,362.38,0.45454545454545453,3,3,4,4,334,14,Regular Commuters,3.3000000000000003,Loyal Rider
R08646,16,21,275.85,0.23809523809523808,2,3,2,1,232,8,Occasional Riders,2.2,Average Risk Rider
R08647,27,15,215.57,0.26666666666666666,2,1,1,2,211,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R08648,47,15,208.20999999999998,0.13333333333333333,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R08649,52,26,373.45,0.2692307692307692,1,4,4,2,144,11,Regular Commuters,2.6000000000000005,Average Risk Rider
R08650,16,27,452.22,0.37037037037037035,2,4,4,3,244,13,Regular Commuters,3.0999999999999996,Loyal Rider
R08651,17,21,302.13,0.42857142857142855,2,3,2,4,232,11,Regular Commuters,2.5,Average Risk Rider
R08652,31,17,307.56,0.47058823529411764,1,1,3,4,113,9,Occasional Riders,1.7000000000000002,Critical Risk Rider (likely churn)
R08653,6,16,267.15999999999997,0.5,4,1,2,4,412,11,Regular Commuters,2.7,Average Risk Rider
R08654,2,24,359.62,0.375,4,4,4,3,444,15,High‑Value Loyalists,3.8999999999999995,Loyal Rider
R08655,6,20,305.89,0.45,4,2,3,4,423,13,Regular Commuters,3.2,Loyal Rider
R08656,29,22,342.11,0.2727272727272727,1,3,3,2,133,9,Occasional Riders,2.1,Average Risk Rider
R08657,33,16,255.34,0.25,1,1,2,1,112,5,At Risk Users,1.2000000000000002,Critical Risk Rider (likely churn)
R08658,3,25,483.75,0.56,4,4,4,4,444,16,High‑Value Loyalists,3.9999999999999996,Loyal Rider
R08659,30,27,382.88,0.2222222222222222,1,4,4,1,144,10,Occasional Riders,2.5000000000000004,Average Risk Rider
R08660,8,24,422.94,0.2916666666666667,3,4,4,2,344,13,Regular Commuters,3.4000000000000004,Loyal Rider
R08661,16,22,354.86,0.36363636363636365,2,3,3,3,233,11,Regular Commuters,2.5999999999999996,Average Risk Rider
R08662,8,22,331.28,0.22727272727272727,3,3,3,1,333,10,Occasional Riders,2.8000000000000003,Average Risk Rider
R08663,7,21,334.92,0.3333333333333333,4,3,3,2,433,12,Regular Commuters,3.3000000000000003,Loyal Rider
R08664,58,13,202.15,0.38461538461538464,1,1,1,3,111,6,At Risk Users,1.2,Critical Risk Rider (likely churn)
R08665,43,15,227.63,0.5333333333333333,1,1,1,4,111,7,Occasional Riders,1.2999999999999998,Critical Risk Rider (likely churn)
R08666,25,21,299.61,0.2857142857142857,2,3,2,2,232,9,Occasional Riders,2.3000000000000003,Average Risk Rider
R08667,10,24,414.52,0.4583333333333333,3,4,4,4,344,15,High‑Value Loyalists,3.6,Loyal Rider
R08668,21,22,328.16,0.3181818181818182,2,3,3,2,233,10,Occasional Riders,2.5,Average Risk Rider
R08669,25,17,308.09,0.35294117647058826,2,1,3,3,213,9,Occasional Riders,2.0,Average Risk Rider
R08670,17,18,231.85999999999999,0.3333333333333333,2,2,1,2,221,7,Occasional Riders,1.7999999999999998,Critical Risk Rider (likely churn)
R08671,14,17,228.91,0.29411764705882354,3,1,1,2,311,7,Occasional Riders,1.9000000000000001,Critical Risk Rider (likely churn)
R08672,6,25,329.17,0.12,4,4,3,1,443,12,Regular Commuters,3.5,Loyal Rider
R08673,11,15,247.31,0.26666666666666666,3,1,1,2,311,7,Occasional Riders,1.9000000000000001,Critical Risk Rider (likely churn)
R08674,4,25,434.27,0.4,4,4,4,3,444,15,High‑Value Loyalists,3.8999999999999995,Loyal Rider
R08675,35,28,459.34,0.4642857142857143,1,4,4,4,144,13,Regular Commuters,2.8000000000000003,Average Risk Rider
R08676,4,21,328.05,0.19047619047619047,4,3,3,1,433,11,Regular Commuters,3.2,Loyal Rider
R08677,32,16,233.98999999999998,0.1875,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R08678,16,20,282.67,0.35,2,2,2,3,222,9,Occasional Riders,2.0999999999999996,Average Risk Rider
R08679,13,18,270.37,0.4444444444444444,3,2,2,4,322,11,Regular Commuters,2.6,Average Risk Rider
R08680,20,21,281.96,0.19047619047619047,2,3,2,1,232,8,Occasional Riders,2.2,Average Risk Rider
R08681,21,21,308.77,0.3333333333333333,2,3,3,2,233,10,Occasional Riders,2.5,Average Risk Rider
R08682,12,23,351.69,0.34782608695652173,3,3,3,3,333,12,Regular Commuters,3.0,Average Risk Rider
R08683,19,20,329.21999999999997,0.3,2,2,3,2,223,9,Occasional Riders,2.2,Average Risk Rider
R08684,23,16,258.2,0.5,2,1,2,4,212,9,Occasional Riders,1.9,Critical Risk Rider (likely churn)
R08685,5,25,408.38,0.32,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R08686,50,18,310.64,0.2222222222222222,1,2,3,1,123,7,Occasional Riders,1.7000000000000002,Critical Risk Rider (likely churn)
R08687,16,14,201.76,0.2857142857142857,2,1,1,2,211,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R08688,3,20,278.23,0.3,4,2,2,2,422,10,Occasional Riders,2.8000000000000003,Average Risk Rider
R08689,6,19,303.29,0.3684210526315789,4,2,2,3,422,11,Regular Commuters,2.9,Average Risk Rider
R08690,23,24,358.72,0.4166666666666667,2,4,4,4,244,14,Regular Commuters,3.1999999999999997,Loyal Rider
R08691,73,17,247.64,0.4117647058823529,1,1,1,4,111,7,Occasional Riders,1.2999999999999998,Critical Risk Rider (likely churn)
R08692,41,22,413.93,0.45454545454545453,1,3,4,4,134,12,Regular Commuters,2.4999999999999996,Average Risk Rider
R08693,10,17,274.31,0.35294117647058826,3,1,2,3,312,9,Occasional Riders,2.2,Average Risk Rider
R08694,9,21,321.37,0.19047619047619047,3,3,3,1,333,10,Occasional Riders,2.8000000000000003,Average Risk Rider
R08695,3,28,407.79,0.2857142857142857,4,4,4,2,444,14,Regular Commuters,3.8,Loyal Rider
R08696,48,14,173.84,0.14285714285714285,1,1,1,1,111,4,At Risk Users,0.9999999999999999,Critical Risk Rider (likely churn)
R08697,15,21,343.21,0.3333333333333333,2,3,3,2,233,10,Occasional Riders,2.5,Average Risk Rider
R08698,7,16,235.15,0.3125,4,1,1,2,411,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R08699,2,14,263.86,0.7857142857142857,4,1,2,4,412,11,Regular Commuters,2.7,Average Risk Rider
R08700,13,11,157.89000000000001,0.36363636363636365,3,1,1,3,311,8,Occasional Riders,2.0,Average Risk Rider
R08701,22,21,369.45,0.42857142857142855,2,3,4,4,234,13,Regular Commuters,2.9,Average Risk Rider
R08702,48,19,312.26,0.3157894736842105,1,2,3,2,123,8,Occasional Riders,1.8,Critical Risk Rider (likely churn)
R08703,44,21,337.93,0.19047619047619047,1,3,3,1,133,8,Occasional Riders,2.0,Average Risk Rider
R08704,37,25,369.61,0.28,1,4,4,2,144,11,Regular Commuters,2.6000000000000005,Average Risk Rider
R08705,31,22,333.15,0.2727272727272727,1,3,3,2,133,9,Occasional Riders,2.1,Average Risk Rider
R08706,9,18,261.0,0.05555555555555555,3,2,2,1,322,8,Occasional Riders,2.3000000000000003,Average Risk Rider
R08707,12,12,181.38,0.25,3,1,1,1,311,6,At Risk Users,1.8000000000000003,Critical Risk Rider (likely churn)
R08708,22,15,254.41,0.3333333333333333,2,1,1,2,211,6,At Risk Users,1.5,Critical Risk Rider (likely churn)
R08709,25,17,215.83,0.17647058823529413,2,1,1,1,211,5,At Risk Users,1.4000000000000001,Critical Risk Rider (likely churn)
R08710,4,22,356.23,0.36363636363636365,4,3,3,3,433,13,Regular Commuters,3.4,Loyal Rider
R08711,19,18,267.71000000000004,0.2777777777777778,2,2,2,2,222,8,Occasional Riders,1.9999999999999998,Critical Risk Rider (likely churn)
R08712,7,14,206.3,0.21428571428571427,4,1,1,1,411,7,Occasional Riders,2.2,Average Risk Rider
R08713,8,15,208.72,0.3333333333333333,3,1,1,2,311,7,Occasional Riders,1.9000000000000001,Critical Risk Rider (likely churn)
R08714,41,10,130.71,0.6,1,1,1,4,111,7,Occasional Riders,1.2999999999999998,Critical Risk Rider (likely churn)
